job_title,company,match_score,recommendation,salary_range,location,job_url
Café Ambassador- West County Center,Capital One,74.54,✅ GOOD MATCH - Consider applying,,"Des Peres, Missouri",https://www.capitalonecareers.com/job/des-peres/cafe-ambassador-west-county-center/1732/86245404400
"Relationship Manager, Business Cards & Payments - Acquisitions (Greater Sacramento)",Capital One,74.54,✅ GOOD MATCH - Consider applying,,"Sacramento, California",https://www.capitalonecareers.com/job/sacramento/relationship-manager-business-cards-and-payments-acquisitions-greater-sacramento/1732/86080068832
"Director, Business Development - Databolt - Capital One Software (Remote)",Capital One,74.53,✅ GOOD MATCH - Consider applying,"$205,400 - $234,400","Richmond, Virginia | Remote",https://www.capitalonecareers.com/job/richmond/director-business-development-databolt-capital-one-software-remote/1732/84768143840
"Risk Manager, CAT Testing | Retail Bank",Capital One,74.53,✅ GOOD MATCH - Consider applying,"$132,800 - $151,600","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/risk-manager-cat-testing-retail-bank/1732/85421689792
HR Business Partner- Capital One Software,Capital One,74.52,✅ GOOD MATCH - Consider applying,"$132,800 - $151,600 (for Richmond, VA)","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/hr-business-partner-capital-one-software/1732/86554191696
Café Ambassador- Westfield Topanga,Capital One,74.49,✅ GOOD MATCH - Consider applying,,"Los Angeles, California",https://www.capitalonecareers.com/job/los-angeles/cafe-ambassador-westfield-topanga/1732/86477249104
"Principal Associate, Airport Lounge Specialist (On-Site: LGA)",Capital One,74.48,✅ GOOD MATCH - Consider applying,,"New York, New York",https://www.capitalonecareers.com/job/new-york/principal-associate-airport-lounge-specialist-on-site-lga/1732/84767056224
"Luxury Goods Associate: West Coast, Velocity Black (Remote)","Velocity Black, a Capital One company",74.47,✅ GOOD MATCH - Consider applying,"$64,700 - $73,900","Richmond, Virginia | Remote",https://www.capitalonecareers.com/job/richmond/luxury-goods-associate-west-coast-velocity-black-remote/1732/85421690000
Relationship Manager,Capital One,74.45,✅ GOOD MATCH - Consider applying,,"Jericho, New York",https://www.capitalonecareers.com/job/jericho/relationship-manager/1732/85997180368
Flex Relationship Manager,Capital One,74.41,✅ GOOD MATCH - Consider applying,,"Jericho, New York",https://www.capitalonecareers.com/job/jericho/flex-relationship-manager/1732/86477248784
"Relationship Manager, Business Cards & Payments - Acquisitions (San Francisco)",Capital One,74.33,✅ GOOD MATCH - Consider applying,,"San Francisco, California",https://www.capitalonecareers.com/job/san-francisco/relationship-manager-business-cards-and-payments-acquisitions-san-francisco/1732/86080068880
Café Ambassador - Westfield Valley Fair,Capital One,74.33,✅ GOOD MATCH - Consider applying,,"Santa Clara, California",https://www.capitalonecareers.com/job/santa-clara/cafe-ambassador-westfield-valley-fair/1732/86554191424
"Area Sales Manager - Albuquerque, New Mexico",Capital One Auto Finance (COAF),74.33,✅ GOOD MATCH - Consider applying,,"Santa Fe, New Mexico",https://www.capitalonecareers.com/job/santa-fe/area-sales-manager-albuquerque-new-mexico/1732/86225816160
"Manager, Workplace Site Operations - Global Workplace Services",Capital One,74.32,✅ GOOD MATCH - Consider applying,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/manager-workplace-site-operations-global-workplace-services/1732/86283133664
"Senior Associate, Recruiter",Capital One,74.32,✅ GOOD MATCH - Consider applying,"$86,000 - $98,200 (for Richmond, VA)","McLean, Virginia or Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-associate-recruiter/1732/84767070224
"Relationship Manager, Business Cards & Payments - Acquisitions (West Valley Los Angeles)",Capital One,74.29,✅ GOOD MATCH - Consider applying,,"Los Angeles, California; Santa Barbara, California",https://www.capitalonecareers.com/job/los-angeles/relationship-manager-business-cards-and-payments-acquisitions-west-valley-los-angeles/1732/84767012720
Assistant Relationship Manager - Plano,Capital One,74.28,✅ GOOD MATCH - Consider applying,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/assistant-relationship-manager-plano/1732/86438951408
Café Associate - South Lake Union,Capital One,74.27,✅ GOOD MATCH - Consider applying,,"Seattle, Washington",https://www.capitalonecareers.com/job/seattle/cafe-associate-south-lake-union/1732/84767064672
Flex Relationship Manager,Capital One,74.23,✅ GOOD MATCH - Consider applying,,"Downers Grove, Illinois",https://www.capitalonecareers.com/job/downers-grove/flex-relationship-manager/1732/85813785376
Senior Administrative Assistant (Administrative Support Assistant III) - Retail Bank Product,Capital One,74.22,✅ GOOD MATCH - Consider applying,"$72,100 - $82,300","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-administrative-assistant-administrative-support-assistant-iii-retail-bank-product/1732/86291846784
Flex Relationship Manager,Capital One,74.22,✅ GOOD MATCH - Consider applying,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/flex-relationship-manager/1732/85750039552
Café Ambassador- Boulder,Capital One,74.18,✅ GOOD MATCH - Consider applying,,"Boulder, Colorado",https://www.capitalonecareers.com/job/boulder/cafe-ambassador-boulder/1732/85704548800
Senior Business Banker-Northern Virginia & Maryland Markets,Capital One,74.18,✅ GOOD MATCH - Consider applying,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-business-banker-northern-virginia-and-maryland-markets/1732/86531351360
Café Ambassador- State Street,Capital One,74.13,✅ GOOD MATCH - Consider applying,"Not explicitly stated as a range, but mentions minimum and maximum annual salaries","Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/cafe-ambassador-state-street/1732/86448347024
Area Sales Manager - Cincinnati,Capital One Auto Finance,74.11,✅ GOOD MATCH - Consider applying,,"Cincinnati, Ohio",https://www.capitalonecareers.com/job/cincinnati/area-sales-manager-cincinnati/1732/85813785216
Credit Analyst I,Capital One,74.11,✅ GOOD MATCH - Consider applying,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/credit-analyst-i/1732/86564255536
"Area Sales Manager - Asheville, NC",Capital One Auto Finance,74.11,✅ GOOD MATCH - Consider applying,,"Charlotte, North Carolina",https://www.capitalonecareers.com/job/charlotte/area-sales-manager-asheville-nc/1732/84767066208
Senior Business Banker-Northern Virginia & Maryland Markets,Capital One,74.07,✅ GOOD MATCH - Consider applying,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-business-banker-northern-virginia-and-maryland-markets/1732/84918563184
Manager- Criminal Background Screening Adjudication & I9 Team,Capital One,74.07,✅ GOOD MATCH - Consider applying,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/manager-criminal-background-screening-adjudication-and-i9-team/1732/84767065328
Capital One Ambassador - Westfield Southcenter,Capital One,74.0,✅ GOOD MATCH - Consider applying,,"Tukwila, Washington",https://www.capitalonecareers.com/job/tukwila/capital-one-ambassador-westfield-southcenter/1732/84767014608
Café Ambassador - Irvine Spectrum,Capital One,73.95,✅ GOOD MATCH - Consider applying,Minimum and maximum full-time annual salaries mentioned but not specified in the text.,"Irvine, California",https://www.capitalonecareers.com/job/irvine/cafe-ambassador-irvine-spectrum/1732/86283133120
Credit Analyst I,Capital One,73.93,✅ GOOD MATCH - Consider applying,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/credit-analyst-i/1732/86564255120
Inside Sales Manager - Plano/Baton Rouge,Capital One,73.92,✅ GOOD MATCH - Consider applying,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/inside-sales-manager-plano-baton-rouge/1732/84961749760
Part Time Branch Ambassador - East Jefferson Parish,Capital One,73.92,✅ GOOD MATCH - Consider applying,"$43,680 - $43,680","Metairie, Louisiana | Kenner, Louisiana",https://www.capitalonecareers.com/job/metairie-terrace/part-time-branch-ambassador-east-jefferson-parish/1732/85807766048
Assistant Relationship Manager - DC,Capital One,73.89,✅ GOOD MATCH - Consider applying,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/assistant-relationship-manager-dc/1732/84767067856
Full Time Branch Ambassador - New Jersey Market,Capital One,73.88,✅ GOOD MATCH - Consider applying,"$51,542 - $54,600","Union City, New Jersey",https://www.capitalonecareers.com/job/union-city/full-time-branch-ambassador-new-jersey-market/1732/86024558304
Senior Business Banker-Los Angeles,Capital One,73.87,✅ GOOD MATCH - Consider applying,"$154,600 - $176,400","Newport Beach, California | Los Angeles, California",https://www.capitalonecareers.com/job/newport-beach/senior-business-banker-los-angeles/1732/85987375760
Executive Assistant - Legal,Capital One,73.82,✅ GOOD MATCH - Consider applying,,"New York, New York",https://www.capitalonecareers.com/job/new-york/executive-assistant-legal/1732/86291846480
Relationship Manager - Plano,Capital One,73.82,✅ GOOD MATCH - Consider applying,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/relationship-manager-plano/1732/86517615280
Café Ambassador - Kenwood Towne Centre,Capital One,73.81,✅ GOOD MATCH - Consider applying,,"Cincinnati, Ohio",https://www.capitalonecareers.com/job/cincinnati/cafe-ambassador-kenwood-towne-centre/1732/85958562080
"Market Leader, Business Cards & Payments (NorCal & Oregon)",Capital One,73.8,✅ GOOD MATCH - Consider applying,,"Sacramento, California; Portland, Oregon; Oakland, California; Fresno, California; San Francisco, California",https://www.capitalonecareers.com/job/sacramento/market-leader-business-cards-and-payments-norcal-and-oregon/1732/84767057424
Full Time Branch Ambassador - Montgomery County (Mid-County Cluster),Capital One,73.8,✅ GOOD MATCH - Consider applying,"$48,048 - $48,048","Wheaton, Maryland; Rockville, Maryland; Bethesda, Maryland",https://www.capitalonecareers.com/job/wheaton/full-time-branch-ambassador-montgomery-county-mid-county-cluster/1732/85950109168
Full Time Branch Ambassador- East Suffolk Area,Capital One,73.78,✅ GOOD MATCH - Consider applying,"$51,542 - $54,600","East Hampton, New York (serving East Suffolk Area)",https://www.capitalonecareers.com/job/east-hampton-north/full-time-branch-ambassador-east-suffolk-area/1732/85987375536
Full Time Branch Ambassador - Montgomery County (East Cluster),Capital One,73.78,✅ GOOD MATCH - Consider applying,"$48,048 - $48,048","Chevy Chase, Maryland",https://www.capitalonecareers.com/job/chevy-chase/full-time-branch-ambassador-montgomery-county-east-cluster/1732/85950107840
Part Time Branch Ambassador Queens Area,Capital One,73.76,✅ GOOD MATCH - Consider applying,"$51,542 - $54,600 (prorated for part-time)","Kew Gardens Hills, New York (and surrounding Queens areas)",https://www.capitalonecareers.com/job/kew-gardens-hills/part-time-branch-ambassador-queens-area/1732/84767065712
Café Ambassador - Short Pump,Capital One,73.76,✅ GOOD MATCH - Consider applying,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/cafe-ambassador-short-pump/1732/86478781984
Part Time Branch Ambassador - Humble,Capital One,73.75,✅ GOOD MATCH - Consider applying,,"Humble, Texas",https://www.capitalonecareers.com/job/humble/part-time-branch-ambassador-humble/1732/85930995648
Café Ambassador- Easton Town Center,Capital One,73.72,✅ GOOD MATCH - Consider applying,,"Columbus, Ohio",https://www.capitalonecareers.com/job/columbus/cafe-ambassador-easton-town-center/1732/85813785312
Full Time Branch Ambassador- Central Suffolk Area,Capital One,73.67,✅ GOOD MATCH - Consider applying,"$51,542 - $54,600","Lake Grove, New York",https://www.capitalonecareers.com/job/lake-grove/full-time-branch-ambassador-central-suffolk-area/1732/85987374480
Part Time Branch Ambassador - Manhattan Area,Capital One,73.66,✅ GOOD MATCH - Consider applying,,"New York, New York",https://www.capitalonecareers.com/job/new-york/part-time-branch-ambassador-manhattan-area/1732/85950108688
Part Time Branch Ambassador - Montgomery County (Mid-County Cluster),Capital One,73.66,✅ GOOD MATCH - Consider applying,"$48,048 - $48,048 (Prorated for part-time)","Wheaton, Maryland; Rockville, Maryland; Bethesda, Maryland",https://www.capitalonecareers.com/job/wheaton/part-time-branch-ambassador-montgomery-county-mid-county-cluster/1732/85950109408
Senior Business Banker - Atlanta,Capital One,73.64,✅ GOOD MATCH - Consider applying,,"Atlanta, Georgia",https://www.capitalonecareers.com/job/atlanta/senior-business-banker-atlanta/1732/85768674528
Full Time Branch Ambassador - Eastern Maryland (Northwest Cluster),Capital One,73.63,✅ GOOD MATCH - Consider applying,"$48,048 - $48,048 (for specified locations)","Wheaton, Maryland",https://www.capitalonecareers.com/job/wheaton/full-time-branch-ambassador-eastern-maryland-northwest-cluster/1732/85950108736
Café Ambassador - King of Prussia - Part Time,Capital One,73.61,✅ GOOD MATCH - Consider applying,,"King of Prussia, Pennsylvania",https://www.capitalonecareers.com/job/king-of-prussia/cafe-ambassador-king-of-prussia-part-time/1732/86225816656
Full Time Branch Ambassador - Eastern Maryland (South Cluster),Capital One,73.59,✅ GOOD MATCH - Consider applying,"$48,048 - $48,048 (for Clinton, Gambrills, Glen Burnie, Largo, MD)","Clinton, Maryland; Glen Burnie, Maryland; Annapolis, Maryland; Gambrills, Maryland; Largo, Maryland",https://www.capitalonecareers.com/job/clinton/full-time-branch-ambassador-eastern-maryland-south-cluster/1732/85950109136
Part Time Branch Ambassador - Collin County Area,Capital One,73.58,✅ GOOD MATCH - Consider applying,,"Frisco, Texas",https://www.capitalonecareers.com/job/frisco/part-time-branch-ambassador-collin-county-area/1732/84988487200
